feed_title,feed_link,feed_description,feed_language,feed_pub_date,feed_last_build_date,feed_generator,item_title,item_link,item_description,item_pub_date,item_guid,item_author,item_category,podcast
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP201 Das Trumpeltier regiert die Welt,https://logbuch-netzpolitik.de/lnp201-das-trumpeltier-regiert-die-welt,"Nach einer Verschnaufpause, die nach dem tollen Liveevent und der frustrierenden US-Wahl dringend geboten war, nehmen wir wieder den Ball auf und liefern eine leicht aufgeblähte Sendung passend zu den ebenfalls leicht aufgeblähten Personen, die derzeit leider immer noch den Nachrichtenfluss bestimmen.",2016-11-17T20:28:28Z,podlove-2016-11-17t20:15:26+00:00-5c760f8b1bd4a57,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP200 Aus Mitlike,https://logbuch-netzpolitik.de/lnp200-aus-mitlike,Nun ist es also so weit: die zweihunderste Sendung stand an und wir trafen uns mit 400 Hörerinnen und Hörern des Formats und zahlreichen illustren wie interessanten Gästen in Berlin im ehemaligen Stummfilmkino Delphi in Berlin.,2016-11-14T00:03:54Z,podlove-2016-11-07t00:49:53+00:00-d1352a9d0d84f09,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP199 Tod oder Internet,https://logbuch-netzpolitik.de/lnp199-tod-oder-internet,"Heute ist Logbuch:Netzpolitik seit 5 Jahren auf Sendung. Wir bedanken uns bei unseren Hörer:innen für die aktive und kritische Begleitung über diese lange Zeit und wir hoffen, viele von Euch nächste Woche bei der 200. Sendung im ehemaligen Stummfilmkino Delphi in Berlin begrüßen zu können. Da wir jetzt aus organisatorischen Gründen schon seit drei Wochen keine Sendung mehr veröffentlicht hatten gibt es heute noch mal ein umfangreiches Paket mit Nachrichten der letzten Zeit. Gute Nachrichten sind natürlich wie immer Mangelware.",2016-10-28T13:40:19Z,podlove-2016-10-28t13:53:33+00:00-bb88e1b54859391,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,"Remember, remember!",https://logbuch-netzpolitik.de/remember-remember,"Ihr wartet ja sicherlich schon länger darauf: der große Event für Logbuch:Netzpolitik 200 ist jetzt in den Startlöchern und wir erzählen Euch, was Sache ist.",2016-10-18T19:59:00Z,podlove-2016-10-18t21:36:56+00:00-34212a8fbbde757,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP198 Freiwillige Cyberwehr,https://logbuch-netzpolitik.de/lnp198-freiwillige-cyberwehr,"Etwas angeschlagen nach der amtlichen Jahresparty von netzpolitik.org stolpern wir über die neuesten Wortungetüme der Vercyberisierung der deutschen Netzpolitik und versuchen ein wenig schlau zu werden aus der Umgestaltung der ICANN. Und nicht nur für Yahoo mit ihren fortgesetzten Leaks und Skandalen wird es schwierig werden, sich Markt zu behaupten, auch das BKA wird seine Probleme haben, den gewünschten Staatstrojaner für Smartphones und Tablets zu produzieren.",2016-10-08T16:11:46Z,podlove-2016-10-08t17:39:13+00:00-8694d97e0404cc5,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP197 Kulturell-demokratische Zukunft,https://logbuch-netzpolitik.de/lnp197-kulturell-demokratische-zukunft,Eine Mischung aus schlechten und weniger schlechten Nachrichten bestimmt das Themenbild der 197. Ausgabe des Logbuchs. Wir tragen sie alle zusammen und kommentieren gewohnt launisch das Geschehen.,2016-09-30T14:45:46Z,podlove-2016-09-30t15:40:32+00:00-7746a638160a115,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP196 Bundesnachrichtendienstleistung,https://logbuch-netzpolitik.de/lnp196-bundesnachrichtendienstleistung,"In dieser Woche blicken wir kurz nach England, wo der Hacker Lauri Love in die USA ausgeliefert werden soll und auf die aufflammende Debatte innerhalb Deutschlands zur geplanten Reform des BND-Gesetzes. Cyber darf nicht fehlen: die Bundeswehr cyberte offenbar in Afghanistan und O2 möchte gerne in Euren Bewegungsdaten herumcybern. Derweil tut die Bundesregierung so, als läge Ihr Open Access am Herzen (Spoiler: tut es nicht).",2016-09-23T09:11:22Z,podlove-2016-09-23t10:17:02+00:00-0e937533bfdca81,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP195 WLAN-Fahrtenbuch,https://logbuch-netzpolitik.de/lnp195-wlan-fahrtenbuch,"Linus ist wieder da und wir gehen gleich wieder in die vollen und nehmen auch gleich mehrere sehr aktuelle Themen auf. Viel gibt es von der EU und EuGH zu berichten, anderes entsteht aus Rückblicken und zum Ende kündigen wir noch was tolles an.",2016-09-16T10:37:52Z,podlove-2016-09-16t11:36:18+00:00-ff4a8200992b05b,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP194 Nicht mal die Ausnahmen sind erlaubt,https://logbuch-netzpolitik.de/lnp194-nicht-mal-die-ausnahmen-sind-erlaubt,"Da Linus immer noch viel unterwegs ist gibt es ein drittes Spezial hintereinander. Dieses Mal ist Andre Meister zu Gast und erläutert die Breaking News der letzten Woche: die Veröffentlichung der rechtlichen Prüfung der Bundesdatenschutzbeauftragten zum Sachstandsbericht der BND-Außenstelle in Bad Aibling. Dazu sprechen wir noch über die anstehende Gesetzesnovelle des BND-Gesetzes, die leider auch nicht viel bessere Laune macht.",2016-09-07T13:45:03Z,podlove-2016-09-07t14:25:17+00:00-c588e91e3003e18,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP193 Objektiv notwendige Optimierung,https://logbuch-netzpolitik.de/lnp193-objektiv-notwendige-optimierung,"Was von vielen noch bezweifelt wurde, fand tatsächlich statt: das Gremium Europäischer Regulierungsstellen für elektronische Kommunikation (BEREC) hat aus der noch schwammigen formulierten  Verordnung aus Brüssel eine Vorgabe für die europäischen Telekommunikationsanbieter gestrickt, die die Netzneutralität in der EU auf hohem Maße sichert. Dieser Erfolg ist vor allem dem Druck der netzpolitischen Öffentlichkeit und besonders der Arbeit des AK Vorrat in Österreich zu verdanken, die energisch bis zur letzten Minute Paragraph für Paragraph auf sinnvolle Regelungen gedrungen hat. Wir sprechen mit Thomas Lohninger über seine Bewertung der Entscheidung.",2016-09-02T08:00:10Z,podlove-2016-09-01t18:18:11+00:00-f355f7c94b2cb45,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP192 Viele Datenköche verderben die Demokratie,https://logbuch-netzpolitik.de/lnp192-viele-datenkoeche-verderben-die-demokratie,"Linus macht Pause und wir begrüßen stattdessen Markus Reuter und Matthias Monroy als Gäste, um uns mal ausführlich zu der Ist-Situation von Datenbanksystemen der EU zu unterhalten, die für Strafverfolgung, Verkehrs- und Grenzkontrollen in den letzten Jahren etabliert wurden und die die Innenminister der EU gerne weiter zusammengeführt und ausgebaut sehen würden.",2016-09-01T14:53:29Z,podlove-2016-09-01t14:59:16+00:00-e0befc987a0727b,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP191 Bauer h5,https://logbuch-netzpolitik.de/lnp191-bauer-h5,"In dieser Ausgabe nehmen wir uns dem obskuren Hack an, der anscheinend Teile des digitalen Waffenarsenals der NSA offengelegt hat und rätseln über mögliche Täterkreise und Motivationslagen. Des weiteren blicken wir leicht kopfschüttelnd auf die skurrile Kakophonie der Innen- und Justizminister im EU-Rat, die unterschiedliche Dinge gemeinsam fordern. Die Landesverrat-Affäre des letzten Jahres wiederum erhält ein paar unterhaltsame Nachschläge, wir loben ein wenig die Polizei  verweisen zum Ende auf eine paar Stellungnahmen des CCC zu Staatstrojanern. Zum Schluß verweisen wir noch auf die vernichtende Technikkritik eines Messengers in der Qualitätsstufe ""Bullshit made in Germany"". Have fun.",2016-08-25T10:38:03Z,podlove-2016-08-25t12:04:31+00:00-0026030d185dd77,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP190 Wenn die Katze aus dem Haus ist,https://logbuch-netzpolitik.de/lnp190-wenn-die-katze-aus-dem-haus-ist,"Die Metaebene verlässt kurz ihren Urlaubszustand und greift mit einer neuen Ausgabe von LNP ins Geschehen ein. Wir berichten über die aktuelle Wahlkampf-getriebene Sicherheitsdebatte, neues zum Thema Staatstrojaner und dem Fall Appelbaum und berichten ausführlich vom EMF Camp in England und den Vorbereitungen für das SHA-Camp im nächsten Jahr.",2016-08-15T14:45:10Z,podlove-2016-08-15t15:48:43+00:00-37290b21c3d9b25,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP189 Putsch Notification,https://logbuch-netzpolitik.de/lnp189-putsch-notification,"Wir waren ein paar Wochen nicht da. Haben wir irgendwas verpasst? Sieht aus, als ob wir die eine oder andere Nachricht kommentieren müssten und entsprechend bieten wir Euch wieder einen umfangreichen Terrorteil und wir gehen auf die Diskussion rund um das ""Darknet"" ein. Außerdem im Fokus: der doppelte Putsch in der Türkei , umstrittene WikiLeaks-Leaks und ein paar Kurzmeldungen.",2016-07-30T13:15:07Z,podlove-2016-07-30t10:03:12+00:00-ef8ca80e627f8f4,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP188 Tempomat mit Lenkomat,https://logbuch-netzpolitik.de/lnp188-tempomat-mit-lenkomat,"Es ist wieder so einiges zusammengekommen und  daher zieht sich die Sendung etwas. Wir witzeln über Autopiloten und der Unfähigkeit der deutschen Banken, sich der Zukunft zu stellen, monieren aber von Bundeskartellamt bis Bundesverteidigungsministerium diverse Versäumnisse und Vergehen der politischen Klasse.",2016-07-11T11:33:31Z,podlove-2016-07-11t12:54:42+00:00-d61e03cc15522fc,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP187 Und ob ich schon wanderte im finsteren Unglück,https://logbuch-netzpolitik.de/lnp187-und-ob-ich-schon-wanderte-im-finsteren-unglueck,"Leider wieder kaum positive Meldungen, aber wir geben uns Mühe, die Fassung zu bewahren und greifen dafür auch mal auf Fußballweisheiten und die Bibel zurück. Vielleicht hilft's ja.",2016-06-30T11:38:09Z,podlove-2016-06-30t13:03:40+00:00-3b8e6000ba3077e,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP186 Digitale Mietpreisbremse,https://logbuch-netzpolitik.de/lnp186-digitale-mietpreisbremse,"Nachdem es in der letzten Zeit viel zu viele gute Nachrichten gab kümmern wir uns um Eure fortgesetzte Depression und blicken auf neue Gesetzesinitiative rund um ""Terrorbekämpfung"" und die anstehende Geheimdienstreform, die Bestrebungen, Adblocker zu verbieten und die Aufnahme des Maßnahmenraums ""Cyber"" durch die NATO in Ergänzung von Heer, Marine und Luftwaffe. Viel Spaß!",2016-06-23T15:14:46Z,podlove-2016-06-23t16:50:08+00:00-efed1a6b887c351,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP185 Was hat Großbritannien jemals für uns getan?,https://logbuch-netzpolitik.de/lnp185-was-hat-grossbritannien-jemals-fuer-uns-getan,"Diese Woche zu Gast ist kire von der Digitalen Gesellschaft Schweiz, der uns über die aktuellen Ereignisse rund um Referenden und Gesetzesinitiativen zu Überwachung, Geheimdiensten und Netzsperren informiert. Danach schauen wir kurz auf das neue Geheimdienstgesetzt im Vereinigten Königreich, die finale Klage gegen Netzneutralität in den USA und die Beratungen der BEREC zu der konkreten Netzneutralitätsregelung in der EU. Am Ende fassen wir ausführlich die Ereignisse und Berichte rund um den Fall Jacob Appelbaum zusammen.",2016-06-17T11:15:48Z,podlove-2016-06-17t12:02:51+00:00-5087a7f790afc63,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP184 100 Jahre NSA-Untersuchungsausschuss,https://logbuch-netzpolitik.de/lnp184-100-jahre-nsa-untersuchungsausschuss,"Linus ist auf mysteriöse Weise abhanden gekommen und es wird gemunkelt, dass er sich nach Russland abgesetzt hat. Wir nutzen daher die Gelegenheit, um ein LNP Spezial zum NSA-Untersuchungsausschuss anlässlich der 100. Sitzung des Gremiums zu machen und begrüßen erstmalig netzpolitik.org-Autorin Anna Biselli in unserer Sendung. Wir sprechen über Entstehung, Auftrag, Personal des Ausschusses, über die Berichterstattung der etablierten und nicht so etablierten Medien darüber, welche Erkenntnisse uns der Ausschuss bisher gebracht hat, wie die Bundesregierung plant zu reagieren und was von seiner Schlussphase noch zu erwarten ist.",2016-06-10T09:08:45Z,podlove-2016-06-10t10:36:47+00:00-95c16a6ecfa8ed8,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP183 Blinde Kuh mit Baseballschläger,https://logbuch-netzpolitik.de/lnp183-blinde-kuh-mit-baseballschlaeger,"Wir melden uns wieder zurück und blicken auf die umstrittene Neuregelung des Telemediengesetzes in Bezug auf die Störerhaftung. Es bleibt offen, ob das Ziel erreicht wurde aber wir beklatschen ein wenig ein neues Gesetz, das ausnahmsweise ein paar gute Neuerungen mit sich bringt zumindest keine Verschlechterungen schafft. Weiterhin interessieren wir uns für die bemerkenswerte und potentiell wegweisende Entscheidung des Bundesverfassungsgerichts zum Thema Sampling und reden über neue Begehrlichkeiten des FBIs für automatische Datensammlungen auf Android-Telefonen. Wir schütteln ein wenig den Kopf über Pressemitteilungen des BSI und schlagen ihn danach auf den Tisch nachdem wir uns die jüngste Initiative Berlins ein ""freies WLAN"" zu schaffen genauer anschauen.",2016-06-02T21:15:06Z,podlove-2016-06-02t22:34:20+00:00-7c8313f2d24f68f,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP182 Welche IP-Adresse hat Gott?,https://logbuch-netzpolitik.de/lnp182-welche-ip-adresse-hat-gott,"Nach einer Woche Zwangspause steigen wir wieder voll ein und wagen gemeinsam mit unserem Gast Volker Tripp von der Digitalen Gesellschaft einen detaillierten Blick auf die kolportierte Änderung des Telemediengesetzes, die angeblich eine Abschaffung der Störerhaftung nach sich ziehen könnte. Wir bleiben skeptisch. Wie auch bei verordnetem WLAN-Sharing, Abgasbetrug, dem Staatstrojaner, Hausdurchsuchungen bei Journalisten und der Idee, einen Geheimdienst durch eine Unternehmungsberatung auf Vordermann zu bringen.",2016-05-23T10:30:35Z,podlove-2016-05-23t11:20:07+00:00-985f6e386afa26c,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP181 Die Eichhörnchen gewinnen den Cyberwar,https://logbuch-netzpolitik.de/lnp181-die-eichhoernchen-gewinnen-den-cyberwar,"Weil die Veranstaltungen re:publica und SUBSCRIBE in der letzten Woche unsere ganze Zeit auffrassen gibt es erst jetzt eine neue Folge, die dann auch gleich etwas länger ausfiel. Wir reden über die TTIP-Leaks und die re:publica 2016, über das Übel Malware in Werbenetzwerken und Flattr Plus und zitieren aus dem beeindruckenden Manifest des Leakers der Panama Papers. Abgerundet wird das ganze durch eine ganze Reihe unserer ""Kurzmeldungen"", die diesen Namen ja eigentlich gar nicht verdienen. Ihr findet Euch schon zurecht.",2016-05-09T10:28:06Z,podlove-2016-05-09t11:38:30+00:00-0432c94f1c39a59,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP180 Krieg ist Frieden und Kupfer ist Glasfaser,https://logbuch-netzpolitik.de/lnp180-krieg-ist-frieden-und-kupfer-ist-glasfaser,Die etwas breite Nachrichtenlage führt zu einer Sendung mit einem Blumenstrauß von Themen. Wir marschieren ein wenig mit den neuen Cybertruppen und munkeln ein wenig rund um die Wachablösung beim BND. Correctiv hat die Netzpolitik-Affäre neu zusammengefasst und wir versuchen vergeblich der Materialkunde der Telekom zu folgen. Abgerundet mit ein paar Kurzmeldungen kommen wir dann auch zum Ende und wünschen uns eine erfolgreiche Woche. Dank re:publica wird es in der nächsten Woche vermutlich keine Ausgabe von Logbuch:Netzpolitik geben.,2016-04-28T14:13:04Z,podlove-2016-04-28t10:55:40+00:00-5d7e62ffeff549b,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP179 Flensburg für Verfassungssünder,https://logbuch-netzpolitik.de/lnp179-flensburg-fuer-verfassungssuender,"In dieser Woche erging das lange erwartete Urteil des Bundesverfassungsgerichts zum BKA-Gesetz. Wir sprechen mit Constanze Kurz über das Urteil und die sich daraus ergebenden Konsequenzen für Staat, Rechtssprechung und Gesellschaft.",2016-04-21T18:16:36Z,podlove-2016-04-21t19:34:15+00:00-73a4d84757d6e72,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP178 Postmortale Jungferninseln,https://logbuch-netzpolitik.de/lnp178-postmortale-jungferninseln,"Nach einer Woche Auszeit sind wir wieder am Start und rätseln ein wenig, ob die Panama Papers eigentlich ein Thema für uns sind. Aber am Ende fällt uns ja zu allem was ein, wenn man von den fortgesetzten Gesetzesvorschlägen zur Abschaffung von Crypto absieht. Ein paar Kurzmeldungen, Termine und einen Bonus Track später sind wir aber auch schon wieder weg vom Fenster.",2016-04-14T11:01:18Z,podlove-2016-04-14t12:36:26+00:00-8787945c64ca72d,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP177 Nach einem Tag war sie Hitler,https://logbuch-netzpolitik.de/lnp177-nach-einem-tag-war-sie-hitler,"Nach einer kurzen Unterbrechung sind wir wieder im gewohnten Team beisammen, mussten die Sendung aber leider unter erschwerten Bedingungen (aka Bandbreiten) aufnehmen. Dafür gibt es viel von vorherigen Sendungen aufzugreifen, darunter unser neues Lieblingsthema KI, und wir stellen fest, dass Logbuch:Netzpolitik mitterweile Mainstream ist. Neben einem kurzen Rückblick auf die Easterhegg 16 reden wir noch über die Verteidigung des Cyberraums, Apple vs. FBI und den anstehenden Niedergang der Störerhaftung (Zeit wird's). Außerdem haben wir auch noch den Terrorteil beigelegt.",2016-03-31T00:09:07Z,podlove-2016-03-31t00:25:27+00:00-bea486e9f497dc9,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP176 Das müsste man auch mal schremsen,https://logbuch-netzpolitik.de/lnp176-das-muesste-man-auch-mal-schremsen,"Heute ist mal wiedr Thomas Lohninger zu Gast, zumal Tim gerade unterwegs und damit verhindert ist. Entsprechend kommen dieses Mal ein paar österreichische Schwerpunkte zur Sprache.",2016-03-21T09:00:00Z,podlove-2016-03-20t13:50:04+00:00-376f8a9cee6075a,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP175 Dann platzt Google,https://logbuch-netzpolitik.de/lnp175-dann-platzt-google,"Linus ist wieder da und wir präsentieren Euch diese Woche eine thematisch weitschweifende und philosophierende Sendung, die mangels akuter Nachrichtenlage die Gesamtsituation der Digitalen Welt als Diskussionsgrundlage nimmt.",2016-03-10T20:42:56Z,podlove-2016-03-10t20:11:28+00:00-ca115dcbb50f4c3,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP174 Die Messwerte waren okay,https://logbuch-netzpolitik.de/lnp174-die-messwerte-waren-okay,"Gleich zwei Ereignisse der letzten Zeit verbinden sich zu einer Großwetterlage, die wir in dieser Woche analysieren möchten. Einerseits die Genehmigung des Bundesinnenmininisteriums eines Trojaner-Software, die das BKA entwickelt hat und gerne künftig nicht nur gegen den Terror zum Einsatz bringen möchte. Andererseits der Fall Apple vs. FBI, bei dem die amerikanischen Behörden die Computerfirma in die Knie zwingen möchte, für sie beliebige Hintertürchen in Apples Geräte einzubauen. Darüber sprechen wir mit Frank Rieger und Ul Buermeyer, die sich schon lange mit dem Trojaner-Thema beschäftigen.",2016-02-29T19:34:59Z,podlove-2016-02-29t14:20:54+00:00-7be32d8fecdc68c,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP173 Rentable Sicherheit,https://logbuch-netzpolitik.de/lnp173-rentable-sicherheit,"Die Sicherheit steht im Mittelpunkt dieser Woche, sei es die gefühlte Sicherheit von Routern, denen alternative Firmwares untersagt werden oder die Sicherheit von Bürgern und Organisationen denen von Geheimdiensten und kriminellen Banden Malware untergeschoben wird zwecks Ausspähung bzw. Erpressung. Im selben Kontext stellt sich Apple auf die Hinterbeine und verteidigt seinen Widerstand gegen die Lockerung von Sicherheitsmaßnahmen durch die Behörden und das Bundesamt für Sicherheit in der Informationstechnik stellt seinen neuen Präsidenten vor, der mit einer zumindest zweifelhaften Vorgeschichte daherkommt.",2016-02-19T12:40:17Z,podlove-2016-02-19t12:41:01+00:00-361ff546f580f5d,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
